lowerBound,upperBound,HourOfDay,BucketMinuteOfHour,DayOfWeek,combo
0,0,12,15,Tuesday,"34.193.54.29:8088-httpevent-main"
0,0,12,15,Tuesday,"splunkes01-ess_content_importer-main"
"304.20794182264130","375.79205817735870",12,15,Tuesday,"splunkes01-stream:ip-main"
15,15,12,15,Tuesday,"splunksearch01-exec-main"
15,15,12,15,Tuesday,"splunksearch02-exec-main"
0,0,12,15,Tuesday,"splunksearch02-stash-main"
15,15,12,15,Tuesday,"splunksearch03-exec-main"
"322.98951812935890","1645.01048187064110",12,15,Tuesday,"usesplunkdeploy01-stream:ip-main"
0,0,12,15,Tuesday,"usesplunkfwd01-detectify_findings-main"
15,15,12,15,Tuesday,"usesplunkfwd01-exec-main"
0,0,12,15,Wednesday,"34.193.54.29:8088-httpevent-main"
0,0,12,15,Wednesday,"splunkes01-ess_content_importer-main"
"275.20890010902167","372.79109989097833",12,15,Wednesday,"splunkes01-stream:ip-main"
15,15,12,15,Wednesday,"splunksearch01-exec-main"
15,15,12,15,Wednesday,"splunksearch02-exec-main"
0,0,12,15,Wednesday,"splunksearch02-stash-main"
15,15,12,15,Wednesday,"splunksearch03-exec-main"
"895.696276582218000","994.303723417782000",12,15,Wednesday,"usesplunkdeploy01-stream:ip-main"
0,0,12,15,Wednesday,"usesplunkfwd01-detectify_findings-main"
15,15,12,15,Wednesday,"usesplunkfwd01-exec-main"
0,0,12,30,Friday,"34.193.54.29:8088-httpevent-main"
0,0,12,30,Friday,"splunkes01-ess_content_importer-main"
"307.973619810041950","388.026380189958050",12,30,Friday,"splunkes01-stream:ip-main"
15,15,12,30,Friday,"splunksearch01-exec-main"
15,15,12,30,Friday,"splunksearch02-exec-main"
0,0,12,30,Friday,"splunksearch02-stash-main"
15,15,12,30,Friday,"splunksearch03-exec-main"
"145.98518986991950","1774.01481013008060",12,30,Friday,"usesplunkdeploy01-stream:ip-main"
0,0,12,30,Friday,"usesplunkfwd01-detectify_findings-main"
15,15,12,30,Friday,"usesplunkfwd01-exec-main"
0,0,12,30,Monday,"34.193.54.29:8088-httpevent-main"
0,0,12,30,Monday,"splunkes01-ess_content_importer-main"
"314.51550318717440","367.48449681282560",12,30,Monday,"splunkes01-stream:ip-main"
15,15,12,30,Monday,"splunksearch01-exec-main"
15,15,12,30,Monday,"splunksearch02-exec-main"
0,0,12,30,Monday,"splunksearch02-stash-main"
15,15,12,30,Monday,"splunksearch03-exec-main"
"325.50172678663230","1628.49827321336760",12,30,Monday,"usesplunkdeploy01-stream:ip-main"
0,0,12,30,Monday,"usesplunkfwd01-detectify_findings-main"
15,15,12,30,Monday,"usesplunkfwd01-exec-main"
0,0,12,30,Saturday,"34.193.54.29:8088-httpevent-main"
0,0,12,30,Saturday,"splunkes01-ess_content_importer-main"
"310.0450218059988","351.9549781940012",12,30,Saturday,"splunkes01-stream:ip-main"
15,15,12,30,Saturday,"splunksearch01-exec-main"
15,15,12,30,Saturday,"splunksearch02-exec-main"
0,0,12,30,Saturday,"splunksearch02-stash-main"
15,15,12,30,Saturday,"splunksearch03-exec-main"
"156.21679938010630","1765.78320061989370",12,30,Saturday,"usesplunkdeploy01-stream:ip-main"
0,0,12,30,Saturday,"usesplunkfwd01-detectify_findings-main"
15,15,12,30,Saturday,"usesplunkfwd01-exec-main"
0,0,12,30,Sunday,"34.193.54.29:8088-httpevent-main"
0,0,12,30,Sunday,"splunkes01-ess_content_importer-main"
"309.846495135582900","354.153504864417100",12,30,Sunday,"splunkes01-stream:ip-main"
15,15,12,30,Sunday,"splunksearch01-exec-main"
15,15,12,30,Sunday,"splunksearch02-exec-main"
0,0,12,30,Sunday,"splunksearch02-stash-main"
15,15,12,30,Sunday,"splunksearch03-exec-main"
"341.972911533890","1552.027088466110",12,30,Sunday,"usesplunkdeploy01-stream:ip-main"
0,0,12,30,Sunday,"usesplunkfwd01-detectify_findings-main"
15,15,12,30,Sunday,"usesplunkfwd01-exec-main"
0,0,12,30,Thursday,"34.193.54.29:8088-httpevent-main"
0,0,12,30,Thursday,"splunkes01-ess_content_importer-main"
"291.842323350227050","406.157676649772950",12,30,Thursday,"splunkes01-stream:ip-main"
15,15,12,30,Thursday,"splunksearch01-exec-main"
15,15,12,30,Thursday,"splunksearch02-exec-main"
0,0,12,30,Thursday,"splunksearch02-stash-main"
15,15,12,30,Thursday,"splunksearch03-exec-main"
"339.09063105438290","1580.90936894561720",12,30,Thursday,"usesplunkdeploy01-stream:ip-main"
"0.3333333333333334","1.6666666666666665",12,30,Thursday,"usesplunkfwd01-detectify_findings-main"
15,15,12,30,Thursday,"usesplunkfwd01-exec-main"
0,0,12,30,Tuesday,"34.193.54.29:8088-httpevent-main"
0,0,12,30,Tuesday,"splunkes01-ess_content_importer-main"
"297.51024049358040","440.48975950641960",12,30,Tuesday,"splunkes01-stream:ip-main"
15,15,12,30,Tuesday,"splunksearch01-exec-main"
15,15,12,30,Tuesday,"splunksearch02-exec-main"
0,0,12,30,Tuesday,"splunksearch02-stash-main"
15,15,12,30,Tuesday,"splunksearch03-exec-main"
"317.6341688820712","1618.3658311179288",12,30,Tuesday,"usesplunkdeploy01-stream:ip-main"
0,0,12,30,Tuesday,"usesplunkfwd01-detectify_findings-main"
"15.2928932188134520","16.7071067811865460",12,30,Tuesday,"usesplunkfwd01-exec-main"
0,0,12,30,Wednesday,"34.193.54.29:8088-httpevent-main"
0,0,12,30,Wednesday,"splunkes01-ess_content_importer-main"
"290.12632345632060","409.87367654367940",12,30,Wednesday,"splunkes01-stream:ip-main"
15,15,12,30,Wednesday,"splunksearch01-exec-main"
15,15,12,30,Wednesday,"splunksearch02-exec-main"
0,0,12,30,Wednesday,"splunksearch02-stash-main"
15,15,12,30,Wednesday,"splunksearch03-exec-main"
"910.28814020058870","1061.71185979941130",12,30,Wednesday,"usesplunkdeploy01-stream:ip-main"
0,0,12,30,Wednesday,"usesplunkfwd01-detectify_findings-main"
15,15,12,30,Wednesday,"usesplunkfwd01-exec-main"
0,0,12,45,Friday,"34.193.54.29:8088-httpevent-main"
0,0,12,45,Friday,"splunkes01-ess_content_importer-main"
"300.8588123806758","389.1411876193242",12,45,Friday,"splunkes01-stream:ip-main"
15,15,12,45,Friday,"splunksearch01-exec-main"
15,15,12,45,Friday,"splunksearch02-exec-main"
0,0,12,45,Friday,"splunksearch02-stash-main"
15,15,12,45,Friday,"splunksearch03-exec-main"
"146.43792597238746","1769.56207402761270",12,45,Friday,"usesplunkdeploy01-stream:ip-main"
0,0,12,45,Friday,"usesplunkfwd01-detectify_findings-main"
15,15,12,45,Friday,"usesplunkfwd01-exec-main"
0,0,12,45,Monday,"34.193.54.29:8088-httpevent-main"
0,0,12,45,Monday,"splunkes01-ess_content_importer-main"
"305.310925056970800","356.689074943029200",12,45,Monday,"splunkes01-stream:ip-main"
15,15,12,45,Monday,"splunksearch01-exec-main"
15,15,12,45,Monday,"splunksearch02-exec-main"
0,0,12,45,Monday,"splunksearch02-stash-main"
15,15,12,45,Monday,"splunksearch03-exec-main"
"296.7910389829086","1593.2089610170915",12,45,Monday,"usesplunkdeploy01-stream:ip-main"
"30.380148326075073","175.619851673924930",12,45,Monday,"usesplunkfwd01-detectify_findings-main"
15,15,12,45,Monday,"usesplunkfwd01-exec-main"
0,0,12,45,Saturday,"34.193.54.29:8088-httpevent-main"
0,0,12,45,Saturday,"splunkes01-ess_content_importer-main"
"303.572338507994200","348.427661492005800",12,45,Saturday,"splunkes01-stream:ip-main"
15,15,12,45,Saturday,"splunksearch01-exec-main"
15,15,12,45,Saturday,"splunksearch02-exec-main"
0,0,12,45,Saturday,"splunksearch02-stash-main"
15,15,12,45,Saturday,"splunksearch03-exec-main"
"142.8668990897104","1749.1331009102896",12,45,Saturday,"usesplunkdeploy01-stream:ip-main"
0,0,12,45,Saturday,"usesplunkfwd01-detectify_findings-main"
15,15,12,45,Saturday,"usesplunkfwd01-exec-main"
0,0,12,45,Sunday,"34.193.54.29:8088-httpevent-main"
0,0,12,45,Sunday,"splunkes01-ess_content_importer-main"
"308.097370362651760","371.902629637348240",12,45,Sunday,"splunkes01-stream:ip-main"
15,15,12,45,Sunday,"splunksearch01-exec-main"
15,15,12,45,Sunday,"splunksearch02-exec-main"
0,0,12,45,Sunday,"splunksearch02-stash-main"
15,15,12,45,Sunday,"splunksearch03-exec-main"
"340.02124219871814","1563.97875780128200",12,45,Sunday,"usesplunkdeploy01-stream:ip-main"
0,0,12,45,Sunday,"usesplunkfwd01-detectify_findings-main"
15,15,12,45,Sunday,"usesplunkfwd01-exec-main"
0,0,12,45,Thursday,"34.193.54.29:8088-httpevent-main"
0,0,12,45,Thursday,"splunkes01-ess_content_importer-main"
"293.52175938586000","376.47824061414000",12,45,Thursday,"splunkes01-stream:ip-main"
15,15,12,45,Thursday,"splunksearch01-exec-main"
15,15,12,45,Thursday,"splunksearch02-exec-main"
0,0,12,45,Thursday,"splunksearch02-stash-main"
15,15,12,45,Thursday,"splunksearch03-exec-main"
"346.48151936761474","1577.51848063238530",12,45,Thursday,"usesplunkdeploy01-stream:ip-main"
0,0,12,45,Thursday,"usesplunkfwd01-detectify_findings-main"
"15.3333333333332380","16.6666666666667600",12,45,Thursday,"usesplunkfwd01-exec-main"
0,0,12,45,Tuesday,"34.193.54.29:8088-httpevent-main"
0,0,12,45,Tuesday,"splunkes01-ess_content_importer-main"
"296.90443574780160","415.09556425219840",12,45,Tuesday,"splunkes01-stream:ip-main"
15,15,12,45,Tuesday,"splunksearch01-exec-main"
15,15,12,45,Tuesday,"splunksearch02-exec-main"
0,0,12,45,Tuesday,"splunksearch02-stash-main"
15,15,12,45,Tuesday,"splunksearch03-exec-main"
"310.62258209998890","1611.37741790001100",12,45,Tuesday,"usesplunkdeploy01-stream:ip-main"
0,0,12,45,Tuesday,"usesplunkfwd01-detectify_findings-main"
15,15,12,45,Tuesday,"usesplunkfwd01-exec-main"
"0.2928932188134524","1.7071067811865475",12,45,Wednesday,"34.193.54.29:8088-httpevent-main"
0,0,12,45,Wednesday,"splunkes01-ess_content_importer-main"
"287.829337204450600","382.170662795549400",12,45,Wednesday,"splunkes01-stream:ip-main"
15,15,12,45,Wednesday,"splunksearch01-exec-main"
15,15,12,45,Wednesday,"splunksearch02-exec-main"
0,0,12,45,Wednesday,"splunksearch02-stash-main"
15,15,12,45,Wednesday,"splunksearch03-exec-main"
"915.313919544183800","996.686080455816200",12,45,Wednesday,"usesplunkdeploy01-stream:ip-main"
0,0,12,45,Wednesday,"usesplunkfwd01-detectify_findings-main"
15,15,12,45,Wednesday,"usesplunkfwd01-exec-main"
0,0,13,00,Friday,"34.193.54.29:8088-httpevent-main"
0,0,13,00,Friday,"splunkes01-ess_content_importer-main"
"308.07584473369130","373.92415526630870",13,00,Friday,"splunkes01-stream:ip-main"
15,15,13,00,Friday,"splunksearch01-exec-main"
15,15,13,00,Friday,"splunksearch02-exec-main"
0,0,13,00,Friday,"splunksearch02-stash-main"
15,15,13,00,Friday,"splunksearch03-exec-main"
"165.6837223780922","1794.3162776219078",13,00,Friday,"usesplunkdeploy01-stream:ip-main"
0,0,13,00,Friday,"usesplunkfwd01-detectify_findings-main"
15,15,13,00,Friday,"usesplunkfwd01-exec-main"
0,0,13,00,Monday,"34.193.54.29:8088-httpevent-main"
0,0,13,00,Monday,"splunkes01-ess_content_importer-main"
"309.100392975221950","370.899607024778050",13,00,Monday,"splunkes01-stream:ip-main"
15,15,13,00,Monday,"splunksearch01-exec-main"
15,15,13,00,Monday,"splunksearch02-exec-main"
0,0,13,00,Monday,"splunksearch02-stash-main"
15,15,13,00,Monday,"splunksearch03-exec-main"
"313.7702054548056","1614.2297945451944",13,00,Monday,"usesplunkdeploy01-stream:ip-main"
"17.250550663464587","130.749449336535400",13,00,Monday,"usesplunkfwd01-detectify_findings-main"
15,15,13,00,Monday,"usesplunkfwd01-exec-main"
0,0,13,00,Saturday,"34.193.54.29:8088-httpevent-main"
0,0,13,00,Saturday,"splunkes01-ess_content_importer-main"
"311.416767068418840","380.583232931581160",13,00,Saturday,"splunkes01-stream:ip-main"
15,15,13,00,Saturday,"splunksearch01-exec-main"
15,15,13,00,Saturday,"splunksearch02-exec-main"
0,0,13,00,Saturday,"splunksearch02-stash-main"
15,15,13,00,Saturday,"splunksearch03-exec-main"
"161.3939479428478","1772.6060520571523",13,00,Saturday,"usesplunkdeploy01-stream:ip-main"
0,0,13,00,Saturday,"usesplunkfwd01-detectify_findings-main"
15,15,13,00,Saturday,"usesplunkfwd01-exec-main"
0,0,13,00,Sunday,"34.193.54.29:8088-httpevent-main"
0,0,13,00,Sunday,"splunkes01-ess_content_importer-main"
"312.282814549302900","371.717185450697100",13,00,Sunday,"splunkes01-stream:ip-main"
15,15,13,00,Sunday,"splunksearch01-exec-main"
15,15,13,00,Sunday,"splunksearch02-exec-main"
0,0,13,00,Sunday,"splunksearch02-stash-main"
15,15,13,00,Sunday,"splunksearch03-exec-main"
"365.0508217892248","1584.9491782107752",13,00,Sunday,"usesplunkdeploy01-stream:ip-main"
0,0,13,00,Sunday,"usesplunkfwd01-detectify_findings-main"
15,15,13,00,Sunday,"usesplunkfwd01-exec-main"
0,0,13,00,Thursday,"34.193.54.29:8088-httpevent-main"
0,0,13,00,Thursday,"splunkes01-ess_content_importer-main"
"309.54223095394116","386.45776904605884",13,00,Thursday,"splunkes01-stream:ip-main"
15,15,13,00,Thursday,"splunksearch01-exec-main"
15,15,13,00,Thursday,"splunksearch02-exec-main"
0,0,13,00,Thursday,"splunksearch02-stash-main"
15,15,13,00,Thursday,"splunksearch03-exec-main"
"344.2930643778648","1577.7069356221352",13,00,Thursday,"usesplunkdeploy01-stream:ip-main"
0,0,13,00,Thursday,"usesplunkfwd01-detectify_findings-main"
15,15,13,00,Thursday,"usesplunkfwd01-exec-main"
0,0,13,00,Tuesday,"34.193.54.29:8088-httpevent-main"
0,0,13,00,Tuesday,"splunkes01-ess_content_importer-main"
"310.905419631433300","397.094580368566700",13,00,Tuesday,"splunkes01-stream:ip-main"
15,15,13,00,Tuesday,"splunksearch01-exec-main"
15,15,13,00,Tuesday,"splunksearch02-exec-main"
0,0,13,00,Tuesday,"splunksearch02-stash-main"
15,15,13,00,Tuesday,"splunksearch03-exec-main"
"311.60433824658446","1606.39566175341540",13,00,Tuesday,"usesplunkdeploy01-stream:ip-main"
0,0,13,00,Tuesday,"usesplunkfwd01-detectify_findings-main"
15,15,13,00,Tuesday,"usesplunkfwd01-exec-main"
0,0,13,00,Wednesday,"34.193.54.29:8088-httpevent-main"
0,0,13,00,Wednesday,"splunkes01-ess_content_importer-main"
"286.261661385408160","395.738338614591840",13,00,Wednesday,"splunkes01-stream:ip-main"
15,15,13,00,Wednesday,"splunksearch01-exec-main"
15,15,13,00,Wednesday,"splunksearch02-exec-main"
0,0,13,00,Wednesday,"splunksearch02-stash-main"
15,15,13,00,Wednesday,"splunksearch03-exec-main"
"881.261002518697900","1042.738997481302200",13,00,Wednesday,"usesplunkdeploy01-stream:ip-main"
0,0,13,00,Wednesday,"usesplunkfwd01-detectify_findings-main"
15,15,13,00,Wednesday,"usesplunkfwd01-exec-main"
0,0,13,15,Friday,"34.193.54.29:8088-httpevent-main"
0,0,13,15,Friday,"splunkes01-ess_content_importer-main"
"303.627223688020400","354.372776311979600",13,15,Friday,"splunkes01-stream:ip-main"
15,15,13,15,Friday,"splunksearch01-exec-main"
15,15,13,15,Friday,"splunksearch02-exec-main"
0,0,13,15,Friday,"splunksearch02-stash-main"
15,15,13,15,Friday,"splunksearch03-exec-main"
"138.21951182826308","1759.78048817173700",13,15,Friday,"usesplunkdeploy01-stream:ip-main"
0,0,13,15,Friday,"usesplunkfwd01-detectify_findings-main"
"15.3333333333332380","16.6666666666667600",13,15,Friday,"usesplunkfwd01-exec-main"
0,0,13,15,Monday,"34.193.54.29:8088-httpevent-main"
0,0,13,15,Monday,"splunkes01-ess_content_importer-main"
"296.254100778232100","363.745899221767900",13,15,Monday,"splunkes01-stream:ip-main"
15,15,13,15,Monday,"splunksearch01-exec-main"
15,15,13,15,Monday,"splunksearch02-exec-main"
0,0,13,15,Monday,"splunksearch02-stash-main"
15,15,13,15,Monday,"splunksearch03-exec-main"
"302.9928240627576","1597.0071759372424",13,15,Monday,"usesplunkdeploy01-stream:ip-main"
"1.1715728752538097","6.8284271247461900",13,15,Monday,"usesplunkfwd01-detectify_findings-main"
15,15,13,15,Monday,"usesplunkfwd01-exec-main"
0,0,13,15,Saturday,"34.193.54.29:8088-httpevent-main"
0,0,13,15,Saturday,"splunkes01-ess_content_importer-main"
"312.87829215308597","385.12170784691403",13,15,Saturday,"splunkes01-stream:ip-main"
15,15,13,15,Saturday,"splunksearch01-exec-main"
15,15,13,15,Saturday,"splunksearch02-exec-main"
0,0,13,15,Saturday,"splunksearch02-stash-main"
15,15,13,15,Saturday,"splunksearch03-exec-main"
"136.5291525904530","1753.4708474095469",13,15,Saturday,"usesplunkdeploy01-stream:ip-main"
0,0,13,15,Saturday,"usesplunkfwd01-detectify_findings-main"
15,15,13,15,Saturday,"usesplunkfwd01-exec-main"
0,0,13,15,Sunday,"34.193.54.29:8088-httpevent-main"
0,0,13,15,Sunday,"splunkes01-ess_content_importer-main"
"306.509260940925800","357.490739059074200",13,15,Sunday,"splunkes01-stream:ip-main"
15,15,13,15,Sunday,"splunksearch01-exec-main"
15,15,13,15,Sunday,"splunksearch02-exec-main"
0,0,13,15,Sunday,"splunksearch02-stash-main"
15,15,13,15,Sunday,"splunksearch03-exec-main"
"336.42504327660310","1557.57495672339700",13,15,Sunday,"usesplunkdeploy01-stream:ip-main"
0,0,13,15,Sunday,"usesplunkfwd01-detectify_findings-main"
15,15,13,15,Sunday,"usesplunkfwd01-exec-main"
0,0,13,15,Thursday,"34.193.54.29:8088-httpevent-main"
0,0,13,15,Thursday,"splunkes01-ess_content_importer-main"
"303.060036043264900","402.939963956735100",13,15,Thursday,"splunkes01-stream:ip-main"
15,15,13,15,Thursday,"splunksearch01-exec-main"
15,15,13,15,Thursday,"splunksearch02-exec-main"
0,0,13,15,Thursday,"splunksearch02-stash-main"
15,15,13,15,Thursday,"splunksearch03-exec-main"
"344.8595037565613","1577.1404962434387",13,15,Thursday,"usesplunkdeploy01-stream:ip-main"
0,0,13,15,Thursday,"usesplunkfwd01-detectify_findings-main"
15,15,13,15,Thursday,"usesplunkfwd01-exec-main"
0,0,13,15,Tuesday,"34.193.54.29:8088-httpevent-main"
0,0,13,15,Tuesday,"splunkes01-ess_content_importer-main"
"299.14017862849800","424.85982137150200",13,15,Tuesday,"splunkes01-stream:ip-main"
15,15,13,15,Tuesday,"splunksearch01-exec-main"
15,15,13,15,Tuesday,"splunksearch02-exec-main"
0,0,13,15,Tuesday,"splunksearch02-stash-main"
15,15,13,15,Tuesday,"splunksearch03-exec-main"
"301.0539570967986","1604.9460429032015",13,15,Tuesday,"usesplunkdeploy01-stream:ip-main"
0,0,13,15,Tuesday,"usesplunkfwd01-detectify_findings-main"
15,15,13,15,Tuesday,"usesplunkfwd01-exec-main"
0,0,13,15,Wednesday,"34.193.54.29:8088-httpevent-main"
0,0,13,15,Wednesday,"splunkes01-ess_content_importer-main"
"287.986488953356500","362.013511046643500",13,15,Wednesday,"splunkes01-stream:ip-main"
15,15,13,15,Wednesday,"splunksearch01-exec-main"
15,15,13,15,Wednesday,"splunksearch02-exec-main"
0,0,13,15,Wednesday,"splunksearch02-stash-main"
15,15,13,15,Wednesday,"splunksearch03-exec-main"
"901.000558038147100","1028.999441961852900",13,15,Wednesday,"usesplunkdeploy01-stream:ip-main"
0,0,13,15,Wednesday,"usesplunkfwd01-detectify_findings-main"
15,15,13,15,Wednesday,"usesplunkfwd01-exec-main"
0,0,13,30,Friday,"34.193.54.29:8088-httpevent-main"
0,0,13,30,Friday,"splunkes01-ess_content_importer-main"
"306.244941472109500","381.755058527890500",13,30,Friday,"splunkes01-stream:ip-main"
15,15,13,30,Friday,"splunksearch01-exec-main"
15,15,13,30,Friday,"splunksearch02-exec-main"
0,0,13,30,Friday,"splunksearch02-stash-main"
15,15,13,30,Friday,"splunksearch03-exec-main"
"150.0453499458528","1771.9546500541474",13,30,Friday,"usesplunkdeploy01-stream:ip-main"
0,0,13,30,Friday,"usesplunkfwd01-detectify_findings-main"
15,15,13,30,Friday,"usesplunkfwd01-exec-main"
0,0,13,30,Monday,"34.193.54.29:8088-httpevent-main"
0,0,13,30,Monday,"splunkes01-ess_content_importer-main"
"313.813212791945260","388.186787208054740",13,30,Monday,"splunkes01-stream:ip-main"
15,15,13,30,Monday,"splunksearch01-exec-main"
15,15,13,30,Monday,"splunksearch02-exec-main"
0,0,13,30,Monday,"splunksearch02-stash-main"
15,15,13,30,Monday,"splunksearch03-exec-main"
"301.6898835342186","1586.3101164657814",13,30,Monday,"usesplunkdeploy01-stream:ip-main"
"0.511952381714310","3.488047618285690",13,30,Monday,"usesplunkfwd01-detectify_findings-main"
15,15,13,30,Monday,"usesplunkfwd01-exec-main"
0,0,13,30,Saturday,"34.193.54.29:8088-httpevent-main"
"0.3333333333333334","1.6666666666666665",13,30,Saturday,"splunkes01-ess_content_importer-main"
"314.736740321422250","381.263259678577750",13,30,Saturday,"splunkes01-stream:ip-main"
"14.3333333333333230","15.6666666666666770",13,30,Saturday,"splunksearch01-exec-main"
"13.666666666666691","16.333333333333310",13,30,Saturday,"splunksearch02-exec-main"
0,0,13,30,Saturday,"splunksearch02-stash-main"
15,15,13,30,Saturday,"splunksearch03-exec-main"
"149.2776877580934","1760.7223122419066",13,30,Saturday,"usesplunkdeploy01-stream:ip-main"
0,0,13,30,Saturday,"usesplunkfwd01-detectify_findings-main"
15,15,13,30,Saturday,"usesplunkfwd01-exec-main"
0,0,13,30,Sunday,"34.193.54.29:8088-httpevent-main"
0,0,13,30,Sunday,"splunkes01-ess_content_importer-main"
"310.369501552731700","365.630498447268300",13,30,Sunday,"splunkes01-stream:ip-main"
15,15,13,30,Sunday,"splunksearch01-exec-main"
15,15,13,30,Sunday,"splunksearch02-exec-main"
0,0,13,30,Sunday,"splunksearch02-stash-main"
15,15,13,30,Sunday,"splunksearch03-exec-main"
"354.3936764281954","1569.6063235718048",13,30,Sunday,"usesplunkdeploy01-stream:ip-main"
